id,year,county,cause,sex,age_code,N
993,100,112,5,1,22,3
994,100,112,5,2,22,1
995,100,112,5,1,24,1
996,100,112,5,2,24,1
997,100,112,7,2,16,1
998,100,112,7,1,17,2
999,100,112,7,2,17,2
1000,100,112,7,1,18,1
1001,100,112,7,1,19,3
1002,100,112,7,1,20,5
1003,100,112,7,2,20,1
1004,100,112,7,1,21,2
1005,100,112,7,1,22,2
1006,100,112,7,2,22,1
1007,100,112,7,1,23,2
1008,100,112,7,2,23,1
1009,100,112,8,2,14,1
1010,100,112,8,1,16,2
1011,100,112,8,1,17,2
1012,100,112,8,2,17,1
1013,100,112,8,1,18,6
1014,100,112,8,2,19,1
1015,100,112,8,1,19,1
1016,100,112,8,1,20,4
1017,100,112,8,2,20,1
1018,100,112,8,2,21,4
1019,100,112,8,1,21,2
1020,100,112,8,2,22,2
1021,100,112,8,1,22,1
1022,100,112,8,1,23,1
1023,100,112,8,2,23,1
1024,100,112,10,1,14,1
1025,100,112,10,1,15,2
1026,100,112,10,1,16,1
1027,100,112,10,1,18,1
1028,100,112,10,2,18,1
1029,100,112,10,2,20,2
1030,100,112,10,1,22,1
1031,100,112,10,2,24,1
1032,100,112,13,2,12,1
1033,100,112,13,1,15,2
1034,100,112,13,2,15,4
1035,100,112,13,1,16,1
1036,100,112,13,1,17,2
1037,100,112,13,2,17,1
1038,100,112,13,1,18,1
1039,100,112,13,2,18,1
1040,100,112,13,1,19,1
1041,100,112,13,2,20,2
1042,100,112,13,1,20,5
1043,100,112,13,1,21,6
1044,100,112,13,2,21,5
1045,100,112,13,2,22,1
1046,100,112,13,1,22,2
1047,100,112,13,2,23,1
1048,100,112,13,1,23,6
1049,100,112,13,1,24,1
1050,100,112,13,2,25,1
1051,100,112,14,1,19,1
1052,100,112,16,2,10,1
1053,100,112,16,2,23,1
1054,100,112,17,1,25,1
1055,100,112,18,1,23,1
1056,100,112,19,2,12,1
1057,100,112,19,2,14,1
1058,100,112,19,2,15,1
1059,100,112,19,2,16,2
1060,100,112,19,2,17,2
1061,100,112,19,2,20,1
1062,100,112,19,2,21,1
1063,100,112,19,2,25,1
1064,100,112,20,2,15,1
1065,100,112,20,2,17,1
1066,100,112,20,2,21,1
1067,100,112,21,2,20,1
1068,100,112,22,2,8,1
1069,100,112,23,1,21,2
1070,100,112,23,1,22,1
1071,100,112,25,1,16,1
1072,100,112,25,2,17,1
1073,100,112,25,2,18,1
1074,100,112,25,1,18,1
1075,100,112,25,1,19,1
1076,100,112,25,1,22,1
1077,100,112,25,2,22,1
1078,100,112,25,1,23,1
1079,100,112,26,1,18,1
1080,100,112,26,1,21,2
1081,100,112,26,2,21,2
1082,100,112,26,1,22,1
1083,100,112,27,2,11,1
1084,100,112,27,1,21,1
1085,100,112,27,1,23,1
1086,100,112,31,1,18,2
1087,100,112,31,1,20,1
1088,100,112,31,2,21,1
1089,100,112,32,1,13,1
1090,100,112,32,1,23,1
1091,100,112,33,1,15,1
1092,100,112,33,2,16,1
1093,100,112,33,1,16,1
1094,100,112,33,1,18,1
1095,100,112,33,1,19,1
1096,100,112,33,2,20,1
1097,100,112,33,1,20,2
1098,100,112,33,1,21,1
1099,100,112,33,2,22,1
1100,100,112,33,1,23,1
1101,100,112,33,2,23,2
1102,100,112,33,1,24,1
1103,100,115,1,1,14,2
1104,100,115,1,1,15,2
1105,100,115,1,1,16,2
1106,100,115,1,1,17,3
1107,100,115,1,1,18,1
1108,100,115,1,2,19,1
1109,100,115,1,1,19,3
1110,100,115,1,1,20,3
1111,100,115,1,2,21,1
1112,100,115,1,1,21,1
1113,100,115,1,1,24,1
1114,100,115,2,1,19,1
1115,100,115,3,2,15,1
1116,100,115,3,1,15,1
1117,100,115,3,2,16,1
1118,100,115,3,1,17,1
1119,100,115,3,1,18,2
1120,100,115,3,2,19,1
1121,100,115,3,1,21,1
1122,100,115,3,1,22,1
1123,100,115,4,1,14,1
1124,100,115,4,1,16,2
1125,100,115,4,1,17,2
1126,100,115,4,1,18,3
1127,100,115,4,1,20,3
1128,100,115,4,2,21,1
1129,100,115,4,1,22,2
1130,100,115,4,2,23,2
1131,100,115,4,1,25,1
1132,100,115,5,1,14,1
1133,100,115,5,2,15,1
1134,100,115,5,1,16,1
1135,100,115,5,2,17,3
1136,100,115,5,1,17,2
1137,100,115,5,2,18,2
1138,100,115,5,1,18,2
1139,100,115,5,1,20,3
1140,100,115,5,2,21,2
1141,100,115,5,1,21,4
1142,100,115,5,1,22,4
1143,100,115,5,2,22,1
1144,100,115,5,2,23,2
1145,100,115,5,1,23,4
1146,100,115,5,1,24,2
1147,100,115,6,2,13,1
1148,100,115,7,1,13,1
1149,100,115,7,1,15,1
1150,100,115,7,2,16,2
1151,100,115,7,1,16,4
1152,100,115,7,2,17,5
1153,100,115,7,1,17,3
1154,100,115,7,2,18,3
1155,100,115,7,1,18,4
1156,100,115,7,2,19,4
1157,100,115,7,1,19,2
1158,100,115,7,2,20,2
1159,100,115,7,1,20,2
1160,100,115,7,2,21,7
1161,100,115,7,1,21,3
1162,100,115,7,2,22,2
1163,100,115,7,1,22,7
1164,100,115,7,2,23,8
1165,100,115,7,1,23,4
1166,100,115,7,1,24,2
1167,100,115,7,2,25,1
1168,100,115,8,1,15,2
1169,100,115,8,1,16,4
1170,100,115,8,2,17,1
1171,100,115,8,1,17,7
1172,100,115,8,2,18,4
1173,100,115,8,1,18,5
1174,100,115,8,2,19,3
1175,100,115,8,1,19,10
1176,100,115,8,1,20,10
1177,100,115,8,2,21,4
1178,100,115,8,1,21,9
1179,100,115,8,2,22,5
1180,100,115,8,1,22,2
1181,100,115,8,2,23,1
1182,100,115,8,1,23,4
1183,100,115,8,1,24,2
1184,100,115,8,1,25,1
1185,100,115,9,2,18,2
1186,100,115,9,1,18,2
1187,100,115,9,2,19,1
1188,100,115,9,2,21,2
1189,100,115,9,1,21,1
1190,100,115,10,2,15,1
1191,100,115,10,1,15,2
1192,100,115,10,1,16,1
1193,100,115,10,2,17,2
1194,100,115,10,1,17,1
1195,100,115,10,2,18,2
1196,100,115,10,1,18,1
1197,100,115,10,2,19,1
1198,100,115,10,1,19,4
1199,100,115,10,2,20,1
1200,100,115,10,1,20,2
1201,100,115,10,2,21,2
1202,100,115,10,1,21,2
1203,100,115,10,2,22,1
1204,100,115,10,1,22,4
1205,100,115,10,2,23,2
1206,100,115,10,1,23,1
1207,100,115,10,1,24,1
1208,100,115,11,1,13,1
1209,100,115,11,1,23,1
1210,100,115,12,1,19,2
1211,100,115,12,1,21,1
1212,100,115,13,2,14,1
1213,100,115,13,1,14,1
1214,100,115,13,1,15,4
1215,100,115,13,2,16,3
1216,100,115,13,1,16,1
1217,100,115,13,2,17,4
1218,100,115,13,1,17,6
1219,100,115,13,2,18,2
1220,100,115,13,1,18,9
1221,100,115,13,2,19,7
1222,100,115,13,1,19,3
1223,100,115,13,2,20,2
1224,100,115,13,1,20,12
1225,100,115,13,2,21,12
1226,100,115,13,1,21,16
1227,100,115,13,2,22,12
1228,100,115,13,1,22,13
1229,100,115,13,2,23,6
1230,100,115,13,1,23,8
1231,100,115,13,2,24,2
1232,100,115,13,2,25,1
1233,100,115,15,1,13,1
1234,100,115,15,1,23,1
1235,100,115,16,2,9,1
1236,100,115,17,2,20,1
1237,100,115,18,2,10,1
1238,100,115,18,1,15,1
1239,100,115,18,1,18,1
1240,100,115,18,2,21,2
1241,100,115,19,2,13,1
1242,100,115,19,2,15,2
1243,100,115,19,2,16,7
1244,100,115,19,2,17,7
1245,100,115,19,2,18,6
1246,100,115,19,2,19,1
1247,100,115,19,2,20,3
1248,100,115,20,2,16,2
1249,100,115,20,2,18,2
1250,100,115,20,2,19,1
1251,100,115,20,2,21,2
1252,100,115,21,2,16,1
1253,100,115,21,2,17,1
1254,100,115,21,2,18,2
1255,100,115,21,2,19,2
1256,100,115,22,2,16,1
1257,100,115,22,2,17,1
1258,100,115,22,2,20,2
1259,100,115,23,1,19,1
1260,100,115,23,1,20,1
1261,100,115,23,1,21,1
1262,100,115,23,1,22,3
1263,100,115,25,2,19,1
1264,100,115,25,1,19,1
1265,100,115,25,1,21,1
1266,100,115,25,1,22,1
1267,100,115,25,2,23,1
1268,100,115,26,1,17,1
1269,100,115,26,1,18,1
1270,100,115,26,2,20,1
1271,100,115,26,1,20,1
1272,100,115,26,2,21,2
1273,100,115,26,1,22,3
1274,100,115,26,1,23,2
1275,100,115,26,1,24,1
1276,100,115,27,2,8,1
1277,100,115,27,1,8,1
1278,100,115,27,1,16,1
1279,100,115,27,2,17,1
1280,100,115,27,1,17,1
1281,100,115,27,1,18,1
1282,100,115,27,2,19,1
1283,100,115,27,1,19,1
1284,100,115,27,2,21,1
1285,100,115,28,1,21,1
1286,100,115,31,1,16,1
1287,100,115,31,1,17,1
1288,100,115,31,2,18,3
1289,100,115,31,1,18,2
1290,100,115,31,1,19,2
1291,100,115,31,2,20,2
1292,100,115,31,2,22,1
1293,100,115,31,1,22,2
1294,100,115,31,2,23,1
1295,100,115,31,1,23,1
1296,100,115,32,2,9,1
1297,100,115,32,2,12,1
1298,100,115,32,2,18,1
1299,100,115,32,1,18,1
1300,100,115,32,2,19,1
1301,100,115,32,2,20,1
1302,100,115,32,1,20,1
1303,100,115,32,1,21,1
1304,100,115,32,2,22,1
1305,100,115,32,1,22,1
1306,100,115,32,2,23,2
1307,100,115,32,1,23,2
1308,100,115,32,1,24,1
1309,100,115,33,1,13,1
1310,100,115,33,1,14,1
1311,100,115,33,2,15,1
1312,100,115,33,1,15,3
1313,100,115,33,2,16,1
1314,100,115,33,1,16,1
1315,100,115,33,1,17,2
1316,100,115,33,1,18,2
1317,100,115,33,1,19,1
1318,100,115,33,2,20,2
1319,100,115,33,1,20,1
1320,100,115,33,2,21,2
1321,100,115,33,1,21,3
1322,100,115,33,2,22,4
1323,100,115,33,1,22,5
1324,100,115,33,2,23,1
1325,100,115,33,1,23,5
1326,100,115,33,2,24,1
1327,100,116,1,1,14,1
1328,100,116,1,2,15,1
1329,100,116,1,1,15,1
1330,100,116,1,1,16,2
1331,100,116,1,2,17,1
1332,100,116,1,1,17,1
1333,100,116,1,1,18,1
1334,100,116,1,2,19,1
1335,100,116,1,1,19,1
1336,100,116,1,2,20,1
1337,100,116,1,1,20,1
1338,100,116,1,2,21,1
1339,100,116,1,1,22,3
1340,100,116,2,1,12,1
1341,100,116,2,1,17,1
1342,100,116,2,1,19,1
1343,100,116,3,2,14,1
1344,100,116,3,1,15,1
1345,100,116,3,1,21,2
1346,100,116,4,1,15,1
1347,100,116,4,1,16,2
1348,100,116,4,1,17,2
1349,100,116,4,1,18,5
1350,100,116,4,1,19,2
1351,100,116,4,1,20,1
1352,100,116,4,1,22,1
1353,100,116,4,1,23,1
1354,100,116,4,1,24,1
1355,100,116,5,1,16,1
1356,100,116,5,1,17,1
1357,100,116,5,2,18,1
1358,100,116,5,1,19,2
1359,100,116,5,2,20,1
1360,100,116,5,1,20,2
1361,100,116,5,2,21,2
1362,100,116,5,1,21,6
1363,100,116,5,1,22,5
1364,100,116,5,2,23,1
1365,100,116,5,1,23,5
1366,100,116,5,1,24,2
1367,100,116,6,1,18,1
1368,100,116,6,1,20,1
1369,100,116,7,1,11,1
1370,100,116,7,1,13,1
1371,100,116,7,2,14,1
1372,100,116,7,1,14,2
1373,100,116,7,1,16,1
1374,100,116,7,1,17,2
1375,100,116,7,2,18,2
1376,100,116,7,1,18,4
1377,100,116,7,2,19,2
1378,100,116,7,1,19,6
1379,100,116,7,2,20,3
1380,100,116,7,1,20,4
1381,100,116,7,2,21,2
1382,100,116,7,1,21,6
1383,100,116,7,1,22,4
1384,100,116,7,2,23,4
1385,100,116,7,1,23,4
1386,100,116,7,2,24,5
1387,100,116,7,1,24,1
1388,100,116,8,2,12,1
1389,100,116,8,1,12,1
1390,100,116,8,1,14,4
1391,100,116,8,1,15,3
1392,100,116,8,2,16,1
1393,100,116,8,1,16,2
1394,100,116,8,2,17,2
1395,100,116,8,1,17,4
1396,100,116,8,2,18,2
1397,100,116,8,1,18,9
1398,100,116,8,2,19,3
1399,100,116,8,1,19,7
1400,100,116,8,2,20,4
1401,100,116,8,1,20,3
1402,100,116,8,2,21,3
1403,100,116,8,1,21,6
1404,100,116,8,2,22,7
1405,100,116,8,1,22,7
1406,100,116,8,2,23,1
1407,100,116,8,1,23,3
1408,100,116,9,1,17,1
1409,100,116,9,2,18,1
1410,100,116,9,2,21,1
1411,100,116,9,2,22,3
1412,100,116,9,1,23,2
1413,100,116,9,1,25,1
1414,100,116,10,1,15,1
1415,100,116,10,2,16,1
1416,100,116,10,1,16,2
1417,100,116,10,1,17,1
1418,100,116,10,2,18,1
1419,100,116,10,1,18,1
1420,100,116,10,2,19,1
1421,100,116,10,2,20,1
1422,100,116,10,1,20,2
1423,100,116,10,2,21,1
1424,100,116,10,1,21,1
1425,100,116,10,2,22,2
1426,100,116,10,1,22,2
1427,100,116,11,1,17,1
1428,100,116,12,2,16,1
1429,100,116,12,1,22,1
1430,100,116,13,2,12,1
1431,100,116,13,2,14,2
1432,100,116,13,1,16,3
1433,100,116,13,2,17,1
1434,100,116,13,1,17,2
1435,100,116,13,2,18,6
1436,100,116,13,1,18,2
1437,100,116,13,2,19,4
1438,100,116,13,1,19,10
1439,100,116,13,2,20,2
1440,100,116,13,1,20,7
1441,100,116,13,2,21,5
1442,100,116,13,1,21,15
1443,100,116,13,2,22,4
1444,100,116,13,1,22,15
1445,100,116,13,2,23,4
1446,100,116,13,1,23,2
1447,100,116,13,1,24,5
1448,100,116,13,2,25,1
1449,100,116,13,1,25,1
1450,100,116,15,1,23,1
1451,100,116,16,1,10,1
1452,100,116,17,1,17,1
1453,100,116,18,2,18,1
1454,100,116,18,1,18,1
1455,100,116,18,2,19,1
1456,100,116,18,2,20,1
1457,100,116,18,1,20,1
1458,100,116,19,2,12,2
1459,100,116,19,2,14,3
1460,100,116,19,2,15,2
1461,100,116,19,2,16,4
1462,100,116,19,2,17,5
1463,100,116,19,2,18,5
1464,100,116,19,2,19,3
1465,100,116,19,2,20,2
1466,100,116,19,2,22,2
1467,100,116,19,2,23,1
1468,100,116,20,2,12,1
1469,100,116,20,2,15,1
1470,100,116,20,2,18,1
1471,100,116,20,2,19,1
1472,100,116,20,2,23,3
1473,100,116,20,2,24,1
1474,100,116,21,2,19,1
1475,100,116,22,2,10,1
1476,100,116,22,2,13,1
1477,100,116,22,2,15,1
1478,100,116,22,2,16,1
1479,100,116,22,2,20,1
1480,100,116,23,1,18,2
1481,100,116,23,1,19,1
1482,100,116,23,1,21,1
1483,100,116,23,1,22,1
1484,100,116,23,1,23,2
1485,100,116,23,1,24,1
1486,100,116,25,1,17,1
1487,100,116,25,1,20,1
1488,100,116,25,2,21,1
1489,100,116,25,1,22,1
1490,100,116,25,1,24,1
1491,100,116,26,2,19,1
1492,100,116,26,2,21,1
1493,100,116,26,1,21,1
1494,100,116,26,1,23,2
1495,100,116,26,2,24,1
1496,100,116,26,1,24,2
1497,100,116,27,2,19,1
1498,100,116,29,1,15,1
1499,100,116,29,2,16,1
1500,100,116,29,2,20,1
1501,100,116,29,1,24,1
1502,100,116,31,1,10,1
1503,100,116,31,1,16,1
1504,100,116,31,2,18,1
1505,100,116,31,2,20,2
1506,100,116,31,1,20,3
1507,100,116,31,1,22,1
1508,100,116,31,1,24,1
1509,100,116,32,2,13,1
1510,100,116,32,1,16,1
1511,100,116,32,2,18,1
1512,100,116,32,2,22,1
1513,100,116,32,2,23,1
1514,100,116,32,1,23,2
1515,100,116,33,1,14,1
1516,100,116,33,1,15,1
1517,100,116,33,2,16,1
1518,100,116,33,1,16,1
1519,100,116,33,2,17,1
1520,100,116,33,1,17,1
1521,100,116,33,2,18,1
1522,100,116,33,2,19,1
1523,100,116,33,1,19,4
1524,100,116,33,2,20,2
1525,100,116,33,1,20,1
1526,100,116,33,2,21,1
1527,100,116,33,1,21,3
1528,100,116,33,2,22,2
1529,100,116,33,1,22,3
1530,100,116,33,2,23,1
1531,100,116,33,1,23,4
1532,100,116,33,2,24,1
1533,100,116,33,1,24,1
1534,100,117,1,1,13,1
1535,100,117,1,1,14,1
1536,100,117,1,1,15,1
1537,100,117,1,1,16,1
1538,100,117,1,1,18,1
1539,100,117,1,1,19,4
1540,100,117,1,1,21,1
1541,100,117,1,2,23,2
1542,100,117,1,1,23,1
1543,100,117,3,1,11,1
1544,100,117,3,1,14,1
1545,100,117,3,1,15,1
1546,100,117,3,1,16,1
1547,100,117,3,2,17,1
1548,100,117,3,2,19,3
1549,100,117,3,1,19,1
1550,100,117,3,2,20,1
1551,100,117,4,1,16,1
1552,100,117,4,1,23,1
1553,100,117,5,1,13,1
1554,100,117,5,1,15,1
1555,100,117,5,2,16,1
1556,100,117,5,1,17,1
1557,100,117,5,2,19,1
1558,100,117,5,1,19,2
1559,100,117,5,2,20,1
1560,100,117,5,1,20,2
1561,100,117,5,2,21,2
1562,100,117,5,1,21,3
1563,100,117,5,2,22,1
1564,100,117,5,1,22,1
1565,100,117,5,2,23,1
1566,100,117,5,1,23,4
1567,100,117,5,2,24,1
1568,100,117,5,1,24,2
1569,100,117,5,2,25,1
1570,100,117,6,2,18,1
1571,100,117,7,1,14,2
1572,100,117,7,2,15,1
1573,100,117,7,1,15,1
1574,100,117,7,2,16,1
1575,100,117,7,2,17,1
1576,100,117,7,1,17,3
1577,100,117,7,2,18,3
1578,100,117,7,1,18,3
1579,100,117,7,2,19,1
1580,100,117,7,1,19,5
1581,100,117,7,2,20,5
1582,100,117,7,1,20,1
1583,100,117,7,2,21,6
1584,100,117,7,1,21,2
1585,100,117,7,2,22,3
1586,100,117,7,1,22,9
1587,100,117,7,1,23,4
1588,100,117,7,2,24,1
1589,100,117,7,1,24,1
1590,100,117,7,2,25,1
1591,100,117,8,2,14,2
1592,100,117,8,1,14,2
1593,100,117,8,1,15,4
1594,100,117,8,2,16,1
1595,100,117,8,1,16,3
1596,100,117,8,2,17,1
1597,100,117,8,1,17,5
1598,100,117,8,1,18,6
1599,100,117,8,2,19,2
1600,100,117,8,1,19,3
1601,100,117,8,2,20,2
1602,100,117,8,1,20,8
1603,100,117,8,2,21,2
1604,100,117,8,1,21,5
1605,100,117,8,2,22,2
1606,100,117,8,1,22,6
1607,100,117,8,2,23,1
1608,100,117,8,1,23,4
1609,100,117,8,1,24,1
1610,100,117,8,1,25,1
1611,100,117,9,1,13,1
1612,100,117,9,1,15,1
1613,100,117,9,1,16,1
1614,100,117,9,1,18,1
1615,100,117,9,2,20,1
1616,100,117,9,2,21,1
1617,100,117,9,1,21,1
1618,100,117,9,1,22,2
1619,100,117,9,1,23,2
1620,100,117,10,2,10,1
1621,100,117,10,1,14,1
1622,100,117,10,2,16,1
1623,100,117,10,1,16,1
1624,100,117,10,2,17,1
1625,100,117,10,1,17,1
1626,100,117,10,2,18,1
1627,100,117,10,2,19,2
1628,100,117,10,2,20,1
1629,100,117,10,2,21,2
1630,100,117,10,1,21,1
1631,100,117,10,2,22,3
1632,100,117,10,1,22,4
1633,100,117,10,2,23,6
1634,100,117,10,2,24,1
1635,100,117,10,2,25,1
1636,100,117,12,1,23,1
1637,100,117,13,2,14,1
1638,100,117,13,1,14,1
1639,100,117,13,1,15,2
1640,100,117,13,2,16,4
1641,100,117,13,1,16,1
1642,100,117,13,2,17,1
1643,100,117,13,1,17,3
1644,100,117,13,1,18,5
1645,100,117,13,2,18,2
1646,100,117,13,2,19,2
1647,100,117,13,1,19,5
1648,100,117,13,2,20,3
1649,100,117,13,1,20,5
1650,100,117,13,2,21,7
1651,100,117,13,1,21,11
1652,100,117,13,2,22,7
1653,100,117,13,1,22,10
1654,100,117,13,2,23,1
1655,100,117,13,1,23,8
1656,100,117,13,2,24,1
1657,100,117,13,1,24,5
1658,100,117,14,2,17,1
1659,100,117,18,1,14,1
1660,100,117,18,1,15,1
1661,100,117,18,1,21,2
1662,100,117,18,2,21,1
1663,100,117,18,1,23,1
1664,100,117,19,2,12,1
1665,100,117,19,2,13,1
1666,100,117,19,2,14,1
1667,100,117,19,2,15,3
1668,100,117,19,2,16,7
1669,100,117,19,2,17,7
1670,100,117,19,2,18,8
1671,100,117,19,2,19,5
1672,100,117,19,2,20,2
1673,100,117,19,2,21,1
1674,100,117,19,2,22,1
1675,100,117,19,2,23,1
1676,100,117,20,2,14,1
1677,100,117,20,2,15,1
1678,100,117,20,2,16,3
1679,100,117,20,2,17,1
1680,100,117,20,2,21,1
1681,100,117,20,2,23,1
1682,100,117,20,2,24,1
1683,100,117,20,2,25,1
1684,100,117,21,2,16,1
1685,100,117,21,2,17,1
1686,100,117,21,2,19,1
1687,100,117,21,2,23,1
1688,100,117,22,2,14,1
1689,100,117,22,2,15,2
1690,100,117,22,2,16,3
1691,100,117,22,2,17,2
1692,100,117,22,2,21,4
1693,100,117,22,2,22,2
1694,100,117,23,1,19,1
1695,100,117,23,1,20,1
1696,100,117,23,1,21,3
1697,100,117,23,1,22,3
1698,100,117,23,1,23,1
1699,100,117,25,1,16,2
1700,100,117,25,2,20,2
1701,100,117,25,1,22,2
1702,100,117,26,1,17,1
1703,100,117,26,1,18,2
1704,100,117,26,1,20,1
1705,100,117,26,1,23,2
1706,100,117,27,2,13,1
1707,100,117,27,1,17,1
1708,100,117,27,2,18,2
1709,100,117,27,1,18,1
1710,100,117,27,1,19,1
1711,100,117,27,1,20,1
1712,100,117,27,1,23,1
1713,100,117,29,2,16,1
1714,100,117,29,2,22,1
1715,100,117,31,2,16,2
1716,100,117,31,1,16,1
1717,100,117,31,1,17,1
1718,100,117,31,1,19,1
1719,100,117,31,1,20,3
1720,100,117,31,1,21,2
1721,100,117,31,2,22,2
1722,100,117,31,1,22,2
1723,100,117,32,1,10,1
1724,100,117,32,2,17,1
1725,100,117,32,2,20,1
1726,100,117,32,1,20,2
1727,100,117,32,2,21,1
1728,100,117,32,1,22,1
1729,100,117,32,1,23,2
1730,100,117,33,1,18,4
1731,100,117,33,2,19,1
1732,100,117,33,1,19,3
1733,100,117,33,2,20,1
1734,100,117,33,1,20,1
1735,100,117,33,2,21,3
1736,100,117,33,1,21,2
1737,100,117,33,2,22,2
1738,100,117,33,1,23,2
1739,100,117,33,2,24,1
1740,100,117,33,1,25,1
1741,100,117,33,2,26,1
1742,100,118,1,1,15,2
1743,100,118,1,1,18,1
1744,100,118,1,2,21,1
1745,100,118,1,2,23,1
1746,100,118,3,1,14,1
1747,100,118,3,2,16,1
1748,100,118,3,1,18,1
1749,100,118,3,1,19,1
1750,100,118,3,1,22,1
1751,100,118,4,1,18,1
1752,100,118,4,1,19,1
1753,100,118,4,2,20,1
1754,100,118,4,1,20,1
1755,100,118,4,2,25,1
1756,100,118,4,1,25,1
1757,100,118,5,1,17,1
1758,100,118,5,2,18,1
1759,100,118,5,2,21,2
1760,100,118,5,1,21,2
1761,100,118,5,1,22,1
1762,100,118,5,2,23,1
1763,100,118,5,1,23,2
1764,100,118,5,1,25,1
1765,100,118,7,2,15,1
1766,100,118,7,2,16,3
1767,100,118,7,1,16,2
1768,100,118,7,2,17,3
1769,100,118,7,2,18,2
1770,100,118,7,1,18,1
1771,100,118,7,2,19,3
1772,100,118,7,1,19,3
1773,100,118,7,2,21,2
1774,100,118,7,1,21,4
1775,100,118,7,1,22,5
1776,100,118,7,2,23,4
1777,100,118,7,1,23,3
1778,100,118,7,1,24,2
1779,100,118,8,1,15,4
1780,100,118,8,1,16,1
1781,100,118,8,2,17,2
1782,100,118,8,1,17,3
1783,100,118,8,2,18,1
1784,100,118,8,1,18,1
1785,100,118,8,2,19,2
1786,100,118,8,2,20,2
1787,100,118,8,1,20,1
1788,100,118,8,1,21,6
1789,100,118,8,2,22,2
1790,100,118,8,1,22,2
1791,100,118,8,1,23,2
1792,100,118,8,1,24,2
1793,100,118,8,2,24,1
1794,100,118,9,2,22,1
1795,100,118,9,2,23,1
1796,100,118,9,1,23,1
1797,100,118,10,1,15,2
1798,100,118,10,1,16,1
1799,100,118,10,1,17,2
1800,100,118,10,2,20,1
1801,100,118,10,1,20,1
1802,100,118,10,2,21,1
1803,100,118,10,2,22,2
1804,100,118,10,1,22,2
1805,100,118,10,1,23,3
1806,100,118,10,2,24,1
1807,100,118,12,1,20,1
1808,100,118,13,2,13,1
1809,100,118,13,2,14,1
1810,100,118,13,1,14,2
1811,100,118,13,1,15,3
1812,100,118,13,2,16,3
1813,100,118,13,1,16,2
1814,100,118,13,2,17,2
1815,100,118,13,1,17,5
1816,100,118,13,2,18,3
1817,100,118,13,1,18,2
1818,100,118,13,2,19,2
1819,100,118,13,1,19,2
1820,100,118,13,2,20,2
1821,100,118,13,1,20,2
1822,100,118,13,2,21,4
1823,100,118,13,1,21,3
1824,100,118,13,1,22,3
1825,100,118,13,2,22,1
1826,100,118,13,2,23,4
1827,100,118,13,1,23,6
1828,100,118,13,2,24,2
1829,100,118,13,1,24,1
1830,100,118,14,1,16,1
1831,100,118,17,2,20,1
1832,100,118,18,2,19,1
1833,100,118,18,1,23,1
1834,100,118,19,2,12,1
1835,100,118,19,2,14,2
1836,100,118,19,2,16,3
1837,100,118,19,2,17,2
1838,100,118,19,2,18,1
1839,100,118,19,2,19,1
1840,100,118,19,2,21,4
1841,100,118,19,2,22,1
1842,100,118,20,2,19,1
1843,100,118,20,2,22,1
1844,100,118,20,2,23,1
1845,100,118,21,2,17,1
1846,100,118,21,2,18,1
1847,100,118,21,2,20,2
1848,100,118,22,2,11,1
1849,100,118,22,2,18,1
1850,100,118,22,2,23,1
1851,100,118,23,1,20,2
1852,100,118,23,1,21,2
1853,100,118,23,1,22,2
1854,100,118,23,1,23,1
1855,100,118,23,1,24,2
1856,100,118,25,2,20,1
1857,100,118,25,1,21,1
1858,100,118,25,1,22,1
1859,100,118,25,2,24,1
1860,100,118,26,2,15,1
1861,100,118,26,2,20,1
1862,100,118,26,1,20,1
1863,100,118,26,1,22,2
1864,100,118,26,2,23,2
1865,100,118,26,1,23,2
1866,100,118,26,1,26,1
1867,100,118,27,2,9,1
1868,100,118,27,2,13,1
1869,100,118,27,1,20,1
1870,100,118,27,2,22,1
1871,100,118,31,1,15,1
1872,100,118,31,2,19,1
1873,100,118,31,2,20,1
1874,100,118,31,1,20,1
1875,100,118,31,2,22,1
1876,100,118,31,1,24,1
1877,100,118,32,1,5,1
1878,100,118,32,2,16,1
1879,100,118,32,2,18,1
1880,100,118,32,1,19,1
1881,100,118,32,2,20,2
1882,100,118,32,2,21,1
1883,100,118,32,2,22,1
1884,100,118,32,1,22,2
1885,100,118,32,2,23,1
1886,100,118,33,1,12,1
1887,100,118,33,2,16,1
1888,100,118,33,1,16,1
1889,100,118,33,2,18,2
1890,100,118,33,1,18,1
1891,100,118,33,1,19,1
1892,100,118,33,1,20,1
1893,100,118,33,2,21,2
1894,100,118,33,1,21,2
1895,100,118,33,2,22,1
1896,100,118,33,1,23,3
1897,100,118,33,2,24,1
1898,100,119,1,1,15,1
1899,100,119,1,1,16,2
1900,100,119,1,1,17,5
1901,100,119,1,1,18,3
1902,100,119,1,1,19,3
1903,100,119,1,2,21,1
1904,100,119,1,1,21,1
1905,100,119,1,1,22,1
1906,100,119,2,2,13,1
1907,100,119,3,1,16,1
1908,100,119,3,2,17,1
1909,100,119,4,1,16,3
1910,100,119,4,1,17,3
1911,100,119,4,1,18,2
1912,100,119,4,1,21,1
1913,100,119,4,1,22,1
1914,100,119,5,1,14,1
1915,100,119,5,2,16,1
1916,100,119,5,1,16,1
1917,100,119,5,1,17,3
1918,100,119,5,2,18,1
1919,100,119,5,1,18,1
1920,100,119,5,1,19,1
1921,100,119,5,2,20,2
1922,100,119,5,1,20,4
1923,100,119,5,1,21,6
1924,100,119,5,2,22,2
